ACADEMIC YEAR , SEM, COURSE NAME , COURSE TITLE , DEPT , INSTRUCTOR NAME, REGIST, DETAILS
2013-14 , 1 ,AE647A ,FLIGHT DYNAMICS , AE ,ASHISH TIWARI,1,Click for details
2013-14 , 1 ,AE652 ,AIRCRAFT PROPULSION , AE ,ASHOKE DE,25,Click for details
2013-14 , 1 ,AE652A ,AIRCRAFT PROPULSION , AE ,ASHOKE DE,0
2013-14 , 1 ,AE670 ,AEROSPACE STRUCTURAL ANALYSIS - I , AE ,DAYANAND YADAV,16,Click for details
2013-14 , 1 ,AE670A ,AEROSPACE STRUCTURAL ANALYSIS - I , AE ,DAYANAND YADAV,0
2013-14 , 1 ,AE672 ,SOLID MECHANICS , AE ,RAJESH KITEY,13,Click for details
2013-14 , 1 ,AE672A ,SOLID MECHANICS , AE ,RAJESH KITEY,0
2013-14 , 1 ,AE673 ,ROCKET AND MISSILE STRUCTURES , AE ,S KAMLE,8,Click for details
2013-14 , 1 ,AE684 ,AIRCRAFT MATERIALS AND PROCESSES , AE ,SUDHIR KAMLE,34,Click for details
2013-14 , 1 ,AE684A ,AIRCRAFT MATERIALS AND PROCESSES , AE ,SUDHIR KAMLE,3,Click for details
2013-14 , 1 ,AE686 ,HELICOPTER THEORY : DYNAMICS AND AEROELASTICITY , AE ,C VENKATESAN,15,Click for details
2013-14 , 1 ,AE686A ,HELICOPTER THEORY : DYNAMICS AND AEROELASTICITY , AE ,C VENKATESAN,1,Click for details
2013-14 , 1 ,AE688 ,DYNAMICS AND VIBRATION , AE ,ABHISHEK,19,Click for details
2013-14 , 1 ,AE688A ,DYNAMICS AND VIBRATION , AE ,ABHISHEK,0
2013-14 , 1 ,AE698B ,MECHANICS OFHIGHLY DEFORMABLE STRUCTURES , AE ,COURSES DROPPED,0
2013-14 , 1 ,AE699 ,M TECH THESIS , AE ,CONVENOR DPGC,62,Click for details
2013-14 , 1 ,AE753 ,THEORY OF COMBUSTION , AE ,D P MISHRA,21,Click for details
2013-14 , 1 ,AE753A ,THEORY OF COMBUSTION , AE ,D P MISHRA,1,Click for details
2013-14 , 1 ,AE799 ,PHD THESIS , AE ,CONVENOR DPGC,45,Click for details
2013-14 , 1 ,ART105 ,INTRODUCTION TO THE ART OF VIDEO MAKING , HSS ,SATYAKI ROY,4,Click for details
2013-14 , 1 ,ART105A ,INTRODUCTION TO THE ART OF VIDEO MAKING , HSS ,SATYAKI ROY,145,Click for details
2013-14 , 1 ,ART106A ,ELEMENTS OF VISUAL REPRESENTATION , HSS ,S T  ROY,115,Click for details
2013-14 , 1 ,ART411 ,PRINCIPLES OF COMMUNICATION DESIGN , HSS ,KOUMUDI PATIL,4,Click for details
2013-14 , 1 ,ART411A ,PRINCIPLES OF COMMUNICATION DESIGN , HSS ,K P PATIL,89,Click for details
2013-14 , 2 ,AE699. ,M TECH THESIS (FOR DUAL DEGREE ONLY) , AE ,CONVENOR DUGC,0
2013-14 , 2 ,ART701 ,METHODOLOGY: ART CRITICISM & APPRECIATION , HSS ,S T ROY,31,Click for details
2013-14 , 2 ,AE612 ,AERODYNAMICS II , AE ,DEBOPAM DAS,22,Click for details
2013-14 , 2 ,AE687 ,AEROSPACE STRUC ANALYSIS II , AE ,C S UPADHYAY,23,Click for details
2013-14 , 2 ,AE698 ,INTRO TO VIRTUAL INSTRUMENTATION , AE ,K PODDAR,46,Click for details
2013-14 , 2 ,AE676 ,AEROELASTICITY , AE ,C VENKATESAN,11,Click for details
2013-14 , 2 ,AE678 ,THEORY OF VIBRATIONS , AE ,D YADAV,25,Click for details
2013-14 , 2 ,AE681 ,COMPOSITE MATERIALS , AE ,RAJEY KITEY,24,Click for details
2013-14 , 2 ,AE625 ,TRANSITION AND TURBULENCE , AE ,T K SENGUPTA,7,Click for details
2013-14 , 2 ,AE604 ,COMPUTATIONAL FLUID MECHANICS , AE ,T K SENGUPTA,22,Click for details
2013-14 , 2 ,AE251A ,EXPERIMENTS IN AEROSPACE ENGINEERING-I , AE ,K PODDAR,45,Click for details
2013-14 , 2 ,AE676A ,AEROELASTICITY , AE ,C VENKATESAN,0
2013-14 , 2 ,AE687A ,AEROSPACE STRUC ANALYSIS II , AE ,C S UPADHYAY,7,Click for details
2013-14 , 2 ,AE681A ,COMPOSITE MATERIALS , AE ,RAJEY KITEY,9,Click for details
2013-14 , 2 ,AE675A ,INTRODUCTION TO FINITE ELEMENT METHODS , AE ,P M MOHITE,3,Click for details
2013-14 , 2 ,AE678A ,THEORY OF VIBRATIONS , AE ,D YADAV,2,Click for details
2013-14 , 2 ,AE604A ,COMPUTATIONAL FLUID MECHANICS , AE ,T K SENGUPTA,9,Click for details
2013-14 , 2 ,AE625A ,TRANSITION AND TURBULENCE , AE ,T K SENGUPTA,2,Click for details
2013-14 , 2 ,AE754A ,TURBULENT COMBUSTION , AE ,ASHOK DE,5,Click for details
2013-14 , 2 ,AE747A ,MOLECULAR GAS DYNAMICS , AE ,RAKESH K MATHPAL,0
2013-14 , 2 ,AE690A ,HIGH TEMPERATURE GAS DYNAMICS , AE ,E RATHAKRISHNAN,19,Click for details
2013-14 , 2 ,AE612A ,AERODYNAMICS II , AE ,DEBOPAM DAS,0
2013-14 , 2 ,AE650A ,FUNDAMENTAL OF AEROSPACE PROPULSION - I , AE ,SATHESH MARIAPPAN,0
2013-14 , 2 ,AE648A ,FLIGHT STABILITY AND CONTROL , AE ,ASHISH TEWARI,0
2013-14 , 2 ,AE641A ,SPACE DYNAMICS-I , AE ,ASHISH TEWARI,0
2013-14 , 2 ,AE621A ,TURBULENCE , AE ,A C MANDAL,9,Click for details
2013-14 , 2 ,AE322A ,FLIGHT MECHANICS- II , AE ,A K GHOSH,47,Click for details
2013-14 , 2 ,AE341A ,AEROSPACE PROPULSION , AE ,D P MISHRA                            1,43,Click for details
2013-14 , 2 ,AE351A ,EXPERIMENTS IN AEROSPACE ENGINEERING -II , AE ,A KUSHARI,45,Click for details
2013-14 , 2 ,AE361A ,AEROMODEL DESIGN & FABRICATION , AE ,S KAMLE,48,Click for details
2013-14 , 2 ,ART411A ,PRINCIPLES OF COMMUNICATION DESIGN , HSS ,KOUMUDI PATIL,56,Click for details
2013-14 , 2 ,AE211A ,INCROMPRESSIBLE AERODYNAMICS , AE ,SANJAY MITTAL                         1,61,Click for details
2013-14 , 2 ,ART402A ,MODERN ART , HSS ,RITWIJ BHOWMIK,59,Click for details
2013-14 , 2 ,ART701A ,METHODOLOGY: ART CRITICISM & APPRECIATION , HSS ,S T ROY,46,Click for details
2013-14 , 2 ,AE754 ,TURBULENT COMBUSTION , AE ,ASHOK DE,17,Click for details
2013-14 , 2 ,ART105A ,INTRODUCTION TO THE ART OF VIDEO MAKING , HSS ,SATYAKI ROY                           1,139,Click for details
2013-14 , 2 ,ART105 ,INTRODUCTION TO THE ART OF VIDEO MAKING , HSS ,SATYAKI ROY,6,Click for details
2013-14 , 2 ,ART402 ,MODERN ART , HSS ,RITWIJ BHOWMIK,43,Click for details
2013-14 , 2 ,ART411 ,PRINCIPLES OF COMMUNICATION DESIGN , HSS ,KOUMUDI PATIL,39,Click for details
2013-14 , 2 ,AE675 ,INTRODUCTION TO FINITE ELEMENT METHODS , AE ,P M MOHITE,13,Click for details
2013-14 , 2 ,AE698A ,INTRO TO VIRTUAL INSTRUMENTATION , AE ,K PODDAR,0
2013-14 , 2 ,AE361 ,AEROMODELLING DESIGN & FABRICATION , AE ,S KAMLE,0
2013-14 , 2 ,AE641 ,SPACE DYNAMICS-I , AE ,ASHISH TEWARI,16,Click for details
2013-14 , 2 ,AE211 ,AERODYNAMICS I , AE ,SANJAI MITTAL,2,Click for details
2013-14 , 2 ,AE690 ,HIGH TEMPERATURE GAS DYNAMICS , AE ,E RATHAKRISHNAN,10,Click for details
2013-14 , 2 ,AE699 ,M TECH THESIS , AE ,CONVENOR DPGC,0
2013-14 , 2 ,AE747 ,MOLECULAR GAS DYNAMICS , AE ,RAKESH K MATHPAL,24,Click for details
2013-14 , 2 ,AE799 ,PHD THESIS , AE ,CONVENOR DPGC,0
2013-14 , 2 ,AE650 ,FUNDAMENTAL OF AEROSPACE PROPULSION - I , AE ,SATHESH MARIAPPAN,14,Click for details
2013-14 , 2 ,AE312 ,AERODYNAMICS-II , AE ,DEBOPAM DAS,3,Click for details
2013-14 , 2 ,AE422 ,EXPERIMENTS IN FLIGHT MECHANICS , AE ,A K GHOSH,50,Click for details
2013-14 , 2 ,AE321 ,FLIGHT MECHANICS - I , AE ,,0
2013-14 , 2 ,AE322 ,FLIGHT MECHANICS-II , AE ,A K GHOSE,1,Click for details
2013-14 , 2 ,AE341 ,PROPULSION - I , AE ,D P MISHRA,1,Click for details
2013-14 , 2 ,AE342 ,PROPULSION-II , AE ,SATHESH MARIAPPAN,3,Click for details
2013-14 , 2 ,AE462 ,AIRCRAFT DESIGN-II , AE ,ABHISHEK,54,Click for details
2013-14 , 2 ,AE471 ,PROJECT-I , AE ,CONVENOR DUGC,2,Click for details
2013-14 , 2 ,AE472 ,PROJECT-II , AE ,CONVENOR DUGC,23,Click for details
2013-14 , 2 ,AE648 ,FLIGHT STABILITY AND CONTROL , AE ,ASHISH TEWARI,8,Click for details
2013-14 , 2 ,AE621 ,TURBULENCE , AE ,A C MANDAL,61,Click for details
2013-14 , 1 ,BSE211A ,"ORGAN SYSTEM, PHYSIOLOGY AND ANATOMY ", BSBE ,MAINAK DAS,63,Click for details
2013-14 , 1 ,BSE212 ,MOLECULAR BIOLOGY , BSBE ,S GANESH,2,Click for details
2013-14 , 1 ,BSE292 ,BSBE LAB-I MOLECUTAR BIOLOGY , BSBE ,PRADIP SINHA,2,Click for details
2013-14 , 1 ,BSE301A ,SCIENTIFIC &amp; PROFESSIONAL COMMUNICATION , BSBE ,PRADIP SINHA,35,Click for details
2013-14 , 1 ,BSE311A ,MOLECULAR CELL BIOLOGY , BSBE ,S GANESH,37,Click for details
2013-14 , 1 ,BSE312A ,MOLECULAR BIOLOGY LAB , BSBE ,PRADIP SINHA,36,Click for details
2013-14 , 1 ,BSE399A ,UG PROJECT (UGP-I) , BSBE ,CONVNOR DUGC,6,Click for details
2013-14 , 1 ,BSE491 ,BSBE LAB IV BIOMECHANICS &amp; BIOMATERIALS , BSBE ,D S KATTI,37,Click for details
2013-14 , 1 ,BSE492 ,"METHODS IN BIOTECHNOLOGY-I, EXPERIMENTAL BIOSEPERATION ", BSBE ,ASHOK KUMAR,26,Click for details
2013-14 , 1 ,BSE492A ,"METHODS IN BIOTECHNOLOGY-I, EXPERIMENTAL BIOSEPERATION ", BSBE ,ASHOK KUMAR,0
2013-14 , 1 ,BSE498 ,PROJECT I , BSBE ,CONVENOR DUGC,38,Click for details
2013-14 , 1 ,BSE613 ,CELL &amp; MOLECULAR BIOLOGY , BSBE ,BUSHRA ATEEQ,25,Click for details
2013-14 , 1 ,BSE615 ,PHYSIOLOGY , BSBE ,MAINAK DAS,78,Click for details
2013-14 , 1 ,BSE615A ,PHYSIOLOGY , BSBE ,MAINAK DAS,3,Click for details
2013-14 , 1 ,BSE621 ,MODERN INSTRUMENTAL METHODS IN BIOLOGICAL SCIENCES , BSBE ,S MATHESHWARAN,11,Click for details
2013-14 , 1 ,BSE629 ,NEUROBIOLOGY , BSBE ,JONAKI SEN,12,Click for details
2013-14 , 1 ,BSE629A ,NEUROBIOLOGY , BSBE ,JONAKI SEN,2,Click for details
2013-14 , 1 ,BSE630 ,DEVELOPMENTAL BIOLOGY I , BSBE ,K SUBRAMANIAM,14,Click for details
2013-14 , 1 ,BSE630A ,DEVELOPMENTAL BIOLOGY I , BSBE ,K SUBRAMANIAM,0
2013-14 , 1 ,BSE632 ,STRUCTURAL BIOLOGY &amp; BIOPHYSICS , BSBE ,R S RAMAKRISHNAN,20,Click for details
2013-14 , 1 ,BSE640 ,BIOMATERIALS , BSBE ,D S KATTI,17,Click for details
2013-14 , 1 ,BSE671 ,RESEARCH METHODS IN BIOLOGICAL SCIENCES , BSBE ,CONVENOR  DPGC,1,Click for details
2013-14 , 1 ,BSE681 ,SPECIAL TOPICS IN BIOLOGICAL SCIENCES &amp; BIOENGINEERING , BSBE ,CONVENOR  DPGC,0
2013-14 , 1 ,BSE699 ,M.TECH THESIS , BSBE ,CONVENOR DPGC,6,Click for details
2013-14 , 1 ,BSE701 ,SEMINAR , BSBE ,CONVENOR  DPGC,11,Click for details
2013-14 , 1 ,BSE702 ,SEMINAR , BSBE ,CONVENOR  DPGC,11,Click for details
2013-14 , 1 ,BSE799 ,PHD THESIS , BSBE ,CONVENOR DPGC,65,Click for details
2013-14 , 2 ,BSE681 ,SPECIAL TOPICS IN BIOLOGICAL SCIENCES &amp; BIOENGINEERING , BSBE ,CONVENOR  DPGC,2,Click for details
2013-14 , 2 ,BSE216 ,BIOCHEMISTRY , BSBE ,S MATHESHWARAN,3,Click for details
2013-14 , 2 ,BSE341 ,BIOCHEMICAL ENGINEERING , BSBE ,A KUMAR,8,Click for details
2013-14 , 2 ,BSE391 ,BSBE LAB-II BIOCHEMISTRY &amp; BIOCHEM. ENGG. , BSBE ,A KUMAR,2,Click for details
2013-14 , 2 ,BSE322 ,STRUCTURAL BIOLOGY &amp; BIOINFORMATICS , BSBE ,R SANKARARAMAKRISHNAN,2,Click for details
2013-14 , 2 ,BSE392 ,BSBE LAB III STRUCTURAL BIOL. &amp; BIOINFORMATICS , BSBE ,B PRAKASH,3,Click for details
2013-14 , 2 ,BSE499 ,PROJECT II , BSBE ,CONVENOR DUGC,32,Click for details
2013-14 , 2 ,BSE631 ,DEVELOPMENTAL BIOLOGY II , BSBE ,A BANDYOPADHYAY,13,Click for details
2013-14 , 2 ,BSE653 ,BIOELECTRICITY AND BIO-ELECTRONIC DEVICES , BSBE ,MAINAK DAS,147,Click for details
2013-14 , 2 ,BSE680 ,BIOPHAMACEUTICALS , BSBE ,ASHWANI K THAKUR,21,Click for details
2013-14 , 2 ,BSE223A ,BIOCHEMISTRY &amp; BIOCHEMICAL ENGINEERING LAB , BSBE ,A KUMAR,34,Click for details
2013-14 , 2 ,BSE653A ,BIOELECTRICITY AND BIO-ELECTRONIC DEVICES , BSBE ,MAINAK DAS,20,Click for details
2013-14 , 2 ,BSE633A ,BIOINFORMATICS AND COMPUTATIONAL BIOLOGY , BSBE ,R SANKARARAMAKRISHNA,0
2013-14 , 2 ,BSE634A ,FUNCTIONAL GENOMICS , BSBE ,BUSHRA ATEEK,0
2013-14 , 2 ,BSE636A ,HUMAN MOLECULAR GENETICS , BSBE ,S GANESH,5,Click for details
2013-14 , 2 ,BSE652A ,TISSUE ENGINEERING , BSBE ,D S  KATTI,0
2013-14 , 2 ,BSE631A ,DEVELOPMENTAL BIOLOGY II , BSBE ,A BANDYOPADHYAYA,1,Click for details
2013-14 , 2 ,BSE680A ,BIOPHAMACEUTICALS , BSBE ,ASHWINI K THAKUR,15,Click for details
2013-14 , 2 ,BSE321A ,STRUCTURAL BIOLOGY , BSBE ,B PRAKASH                             1,36,Click for details
2013-14 , 2 ,BSE322A ,BIOINFORMATICS &amp; BIOCHEMICAL ENGINEERING LABORATORY , BSBE ,R SANKARARAMAKRISHNAN                 1,36,Click for details
2013-14 , 2 ,BSE221A ,BIOCHEMISTRY , BSBE ,S MATHESHWARAN,42,Click for details
2013-14 , 2 ,BSE222A ,BIOCHEMICAL ENGINEERING , BSBE ,A KUMAR,34,Click for details
2013-14 , 2 ,BSE701 ,SEMINAR , BSBE ,CONVENOR  DPGC,0
2013-14 , 2 ,BSE702 ,SEMINAR , BSBE ,CONVENOR  DPGC,0
2013-14 , 2 ,BSE399A ,UG PROJECT (UGP-II) , BSBE ,CONVENOR DUGC,11,Click for details
2013-14 , 2 ,BSE652 ,TISSUE ENGINEERING , BSBE ,D S KATTI,10,Click for details
2013-14 , 2 ,BSE671 ,RESEARCH METHODS IN BIOLOGICAL SCIENCES , BSBE ,CONVENOR  DPGC,9,Click for details
2013-14 , 2 ,BSE699 ,M.TECH THESIS , BSBE ,CONVENOR  DPGC,0
2013-14 , 2 ,BSE799 ,PHD THESIS , BSBE ,CONVENOR  DPGC,0
2013-14 , 2 ,BSE633 ,BIOINFORMATICS AND COMPUTATIONAL BIOLOGY , BSBE ,R SANKARARAMAKRISHNAN,14,Click for details
2013-14 , 2 ,BSE634 ,FUNCTIONAL GENOMICS , BSBE ,BUSHRA ATEEK,17,Click for details
2013-14 , 2 ,BSE641 ,BIOLOGY LAB , BSBE ,CONVENOR  DPGC,15,Click for details
2013-14 , 2 ,BSE636 ,HUMAN MOLECULAR GENETICS , BSBE ,S GANESH,15,Click for details
2013-14 , 1 ,CE211A ,ENVIRONMENTAL QUALITY AND POLLUTION , CE ,TARUN GUPTA,108,Click for details
2013-14 , 1 ,CE242 ,ENGINEERING GEOSCIENCES , CE ,JAVED N MALIK,1,Click for details
2013-14 , 1 ,CE311 ,ENGINEERING HYDROLOGY , CE ,ASHU JAIN,2,Click for details
2013-14 , 1 ,CE321 ,DESIGN OF STEEL STRUCTURES , CE ,S K MISHRA,1,Click for details
2013-14 , 1 ,CE321A ,ENGINEERING GEOSCIENCES , CE ,J N MALIK,97,Click for details
2013-14 , 1 ,CE331 ,SOIL MECHANICS , CE ,S RAJESH,1,Click for details
2013-14 , 1 ,CE331A ,GEOINFORMATICS , CE ,BHARAT LOHANI,98,Click for details
2013-14 , 1 ,CE341A ,CIVIL ENGINEERING COMMUNICATION SKILLS , CE ,RAJEEV SINHA,94,Click for details
2013-14 , 1 ,CE351A ,SOIL MECHANICS , CE ,S RAJESH,95,Click for details
2013-14 , 1 ,CE361 ,ENVIRONMENTAL QUALITY &amp; POLLUTION , CE ,TARUN GUPTA,1,Click for details
2013-14 , 1 ,CE361A ,ENGINEERING HYDROLOGY , CE ,ASHU JAIN,99,Click for details
2013-14 , 1 ,CE371 ,GEOINFORMATICS , CE ,BHARAT LOHANI,0
2013-14 , 1 ,CE371A ,DESIGN OF STEEL STRUCTURES , CE ,S K MISHRA,96,Click for details
2013-14 , 1 ,CE432 ,GROUND IMPROVEMENT TECHNIQUES , CE ,P GHOSH,54,Click for details
2013-14 , 1 ,CE451 ,SYSTEMS ANALYSIS IN CIVIL ENGG. , CE ,P BOSE,105,Click for details
2013-14 , 1 ,CE491 ,PROJECT-I , CE ,CONVENOR DUGC,68,Click for details
2013-14 , 1 ,CE492 ,PROJECT II , CE ,CONVENOR DUGC,2,Click for details
2013-14 , 1 ,CE601 ,STATISTICAL ANALYSIS FOR CIVIL ENGINEERS , CE ,P CHAKROBORTY,29,Click for details
2013-14 , 1 ,CE602 ,ADVANCED MATHEMATICS FOR CIVIL ENGINEERS , CE ,SAMIT RAY CHAUDHURI,89,Click for details
2013-14 , 1 ,CE610 ,ADVANCED HYDROLOGY , CE ,ASHU JAIN,6,Click for details
2013-14 , 1 ,CE611N ,ENGINEERING HYDRAULICS , CE ,RAJESH SRIVASTAVA,7,Click for details
2013-14 , 1 ,CE616 ,SEDIMENT TRANSPORTATION , CE ,SHIVAM TRIPATHI,58,Click for details
2013-14 , 1 ,CE620 ,STRUCTURAL DYNAMICS , CE ,VINAY K GUPTA,28,Click for details
2013-14 , 1 ,CE621N ,ENGINEERING MECHANICS , CE ,S K CHAKRABARTI,30,Click for details
2013-14 , 1 ,CE623 ,EXPERIMENTAL METHODS IN STRUCTURL ENGINEERING , CE ,SUDHIR MISRA,30,Click for details
2013-14 , 1 ,CE631N ,ADVANCED GEOTECHNICAL ENGINEERING , CE ,N R PATRA,23,Click for details
2013-14 , 1 ,CE638 ,GEOTECHNICAL MEASUREMENTS AND EXPLORATION , CE ,PRISHATI RAYCHOWDHURY,19,Click for details
2013-14 , 1 ,CE639 ,ANALYTICAL AND NUMERICAL METHODS IN GEOMECHANICS , CE ,P GHOSH,25,Click for details
2013-14 , 1 ,CE640 ,EARTH SYSTEM PROCESSES , CE ,RAJIV SINHA,11,Click for details
2013-14 , 1 ,CE642 ,GEOLOGICAL HAZARDS , CE ,JAVED N MALIK,17,Click for details
2013-14 , 1 ,CE649 ,ISOTOPE GEOCHEMISTRY AND APPLICATIONS , CE ,D PAUL,16,Click for details
2013-14 , 1 ,CE671N ,INTRODUCTION TO REMOTE SENSING , CE ,BHARAT LOHANI,12,Click for details
2013-14 , 1 ,CE677N ,GEOSPATIAL DATA PROCESSING , CE ,ONKAR DIKSHIT,12,Click for details
2013-14 , 1 ,CE683 ,TRAFFIC ENGINEERING , CE ,VINOD VASUDEVAN,4,Click for details
2013-14 , 1 ,CE689N ,CHARACTERIZATION OF PAVEMENT MATERIALS AND ANALYSIS OF PAVEMENTS , CE ,ANIMESH DAS,21,Click for details
2013-14 , 1 ,CE699 ,M. TECH THESIS , CE ,CONVENOR DPGC,82,Click for details
2013-14 , 1 ,CE799 ,PHD THESIS , CE ,CONVENOR DPGC,73,Click for details
2013-14 , 1 ,CHE251A ,INTRODUCTION TO CHE AND PROCESS CALCULATION , CHE ,S GARG,85,Click for details
2013-14 , 1 ,CHE300A ,CHEMICAL ENGINEERING COMMUNICATION SKILLS , CHE ,R P CHHABRA,75,Click for details
2013-14 , 1 ,CHE312 ,HEAT AND MASS  TRANSFER , CHE ,S PANDA,2,Click for details
2013-14 , 1 ,CHE312A ,HEAT TRANSFER &amp; ITS APPLICATIONS , CHE ,S PANDA,75,Click for details
2013-14 , 1 ,CHE313 ,SEPARATION PROCESSES , CHE ,J K  SINGH,1,Click for details
2013-14 , 1 ,CHE313A ,MASS TRANSFER &amp; ITS APPLICATIONS , CHE ,J K SINGH,76,Click for details
2013-14 , 1 ,CHE349A ,UG PROJECT (UGP-I) , CHE ,R PALA,17,Click for details
2013-14 , 1 ,CHE352A ,CHEMICAL PROCESS SIMULATION LAB , CHE ,A KHANNA,74,Click for details
2013-14 , 1 ,CHE453 ,CHEMICAL ENGINEERING DESIGN , CHE ,S SIVAKUMAR,75,Click for details
2013-14 , 1 ,CHE492 ,UNIT OPERATION LAB II , CHE ,D KUNZRU,75,Click for details
2013-14 , 1 ,CHE494 ,SUMMER IN-PLANT TRAINING , CHE ,N VERMA,74,Click for details
2013-14 , 1 ,CHE495 ,PROJECT-I , CHE ,CONVENOR DUGC,50,Click for details
2013-14 , 1 ,CHE601 ,FUNDAMENTALS OF CHEMICAL ENGINEERING -I , CHE ,N VERMA,11,Click for details
2013-14 , 1 ,CHE611 ,TRANSPORT PHENOMENA , CHE ,N TIWARI,80,Click for details
2013-14 , 1 ,CHE611A ,TRANSPORT PHENOMENA , CHE ,N TIWARI,0
2013-14 , 1 ,CHE618 ,NEW SEPARATION PROCESSES , CHE ,P K BHATTACHARYA,34,Click for details
2013-14 , 1 ,CHE621 ,THERMODYNAMICS , CHE ,PANKAJ APTE,41,Click for details
2013-14 , 1 ,CHE631 ,CHEMICAL REACTION ENGINEERING , CHE ,D KUNZRU,62,Click for details
2013-14 , 1 ,CHE633 ,PRINCIPLES OF HETEROGENEOUS CATALYSIS , CHE ,G DEO,24,Click for details
2013-14 , 1 ,CHE641 ,MATHEMATICAL METHODS IN CHEMICAL ENGINEERING , CHE ,R PALA,28,Click for details
2013-14 , 1 ,CHE661 ,ANALYTICAL &amp; MATERIAL CHARACTERIZATION TECHNIQUES OF ENGINEERS , CHE ,R K GUPTA,26,Click for details
2013-14 , 1 ,CHE678 ,MECHANICS OF SOFT MATERIALS , CHE ,A GHATAK,9,Click for details
2013-14 , 1 ,CHE679 ,SPECIAL TOPICS , CHE ,A SHARMA,8,Click for details
2013-14 , 1 ,CHE684 ,AN INTRODUCTION TO SYSTEMS BIOLOGY , CHE ,R SINGH,4,Click for details
2013-14 , 1 ,CHE684A ,AN INTRODUCTION TO SYSTEMS BIOLOGY , CHE ,R SINGH,5,Click for details
2013-14 , 1 ,CHE699 ,M TECH THESIS , CHE ,CONVENOR DPGC,48,Click for details
2013-14 , 1 ,CHE701 ,M. TECH. SEMINAR , CHE ,R P CHHABRA,40,Click for details
2013-14 , 1 ,CHE799 ,PHD THESIS , CHE ,CONVENOR DPGC,78,Click for details
2013-14 , 1 ,CHE801 ,PHD SEMINAR , CHE ,R CHHABRA,21,Click for details
2013-14 , 1 ,CHM101A ,CHEMISTRY LABORATORY , CHM ,T G GOPAKUMAR,412,Click for details
2013-14 , 1 ,CHM101N ,CHEMISTRY LAB , CHM ,T G GOPAKUMAR,3,Click for details
2013-14 , 1 ,CHM102A ,GENERAL CHEMISTRY , CHM ,M RANGANATHAN,11,Click for details
2013-14 , 1 ,CHM201N ,CHEMISTRY , CHM ,M RANGANATHAN,0
2013-14 , 1 ,CHM203A ,BASIC ORGANIC CHEMISTRY-I , CHM ,M K GHORAI,20,Click for details
2013-14 , 1 ,CHM301 ,BASIC ORGANIC CHEMISTRY-I , CHM ,M K GHORAI,0
